timestamp,user_id,session_id,event_name,platform,channel,campaign,country,plan,trial_days,revenue,cancel_reason
2025-12-30T04:50:00+09:00,p200039,tTKNP6T5U,subscribe,android,organic,(none),KR,yearly,14,89000,
2025-12-30T06:55:00+09:00,p200042,tQN8129AP,subscribe,ios,paid_social,youtube_shorts,KR,monthly,14,9900,
2025-12-30T07:50:00+09:00,p200155,tJU1V4NZN,app_open,android,content,blog_seo,KR,,,,
2025-12-30T07:53:00+09:00,p200155,tRNTSQDRR,view_stats,android,content,blog_seo,KR,,,,
2025-12-30T08:07:00+09:00,p200005,tOBPEXLLH,app_open,ios,organic,(none),KR,,,,
2025-12-30T08:12:00+09:00,p200126,t57S7FWTH,app_open,ios,content,podcast,KR,,,,
2025-12-30T08:14:00+09:00,p200005,t5QTL8VGY,view_stats,ios,organic,(none),KR,,,,
2025-12-30T08:19:00+09:00,p200126,tDAQ07ZXE,set_reminder,ios,content,podcast,KR,,,,
2025-12-30T09:33:00+09:00,p200166,tDR42JIUQ,app_open,android,organic,(none),KR,,,,
2025-12-30T09:34:00+09:00,p200166,tS91A8WW3,log_habit,android,organic,(none),KR,,,,
2025-12-30T09:40:00+09:00,p200011,tL7E9GSV5,app_open,ios,organic,(none),KR,,,,
2025-12-30T09:48:00+09:00,p200011,tBGNKG8QY,join_challenge,ios,organic,(none),KR,,,,
2025-12-30T10:01:00+09:00,p200184,tAL0T9JG6,app_open,ios,referral,friend_pass,KR,,,,
2025-12-30T10:06:00+09:00,p200184,tLUE083NA,log_habit,ios,referral,friend_pass,KR,,,,
2025-12-30T10:21:00+09:00,p200272,tOH7BAFOD,app_open,ios,referral,family_pack,KR,,,,
2025-12-30T10:21:00+09:00,p200243,tIUER6RJD,app_open,android,paid_social,youtube_shorts,KR,,,,
2025-12-30T10:22:00+09:00,p200243,tQK7DCHBS,join_challenge,android,paid_social,youtube_shorts,KR,,,,
2025-12-30T10:23:00+09:00,p200230,t54MKUET7,app_open,android,paid_social,meta_newyear,KR,free,,,
2025-12-30T10:26:00+09:00,p200243,tUVY7X814,set_reminder,android,paid_social,youtube_shorts,KR,,,,
2025-12-30T10:26:00+09:00,p200230,t54MKUET7,signup,android,paid_social,meta_newyear,KR,free,,,
2025-12-30T10:29:00+09:00,p200272,t3FZ0PML2,set_reminder,ios,referral,family_pack,KR,,,,
2025-12-30T10:36:00+09:00,p200230,t54MKUET7,onboarding_complete,android,paid_social,meta_newyear,KR,free,,,
2025-12-30T10:38:00+09:00,p200230,t54MKUET7,start_trial,android,paid_social,meta_newyear,KR,trial,7,,
2025-12-30T12:02:00+09:00,p200119,tKXGQJ7QH,app_open,ios,content,blog_seo,KR,,,,
2025-12-30T12:05:00+09:00,p200119,t7BDX1OMW,share_progress,ios,content,blog_seo,KR,,,,
2025-12-30T13:11:00+09:00,p200096,tZXN10DGM,subscribe,ios,content,podcast,KR,yearly,14,89000,
2025-12-30T13:56:00+09:00,p200247,tQ65JNMYE,app_open,android,referral,family_pack,KR,free,,,
2025-12-30T13:58:00+09:00,p200247,tQ65JNMYE,signup,android,referral,family_pack,KR,free,,,
2025-12-30T14:06:00+09:00,p200247,tQ65JNMYE,onboarding_complete,android,referral,family_pack,KR,free,,,
2025-12-30T14:13:00+09:00,p200048,t8LA94FXD,app_open,ios,content,blog_seo,KR,free,,,
2025-12-30T14:14:00+09:00,p200142,tC3K5WNI9,app_open,android,content,podcast,KR,,,,
2025-12-30T14:15:00+09:00,p200142,tQ3HCK6LJ,view_stats,android,content,podcast,KR,,,,
2025-12-30T14:16:00+09:00,p200247,tQ65JNMYE,start_trial,android,referral,family_pack,KR,trial,7,,
2025-12-30T14:17:00+09:00,p200048,t8LA94FXD,signup,ios,content,blog_seo,KR,free,,,
2025-12-30T14:19:00+09:00,p200142,tSQTE78BI,view_stats,android,content,podcast,KR,,,,
2025-12-30T14:25:00+09:00,p200048,t8LA94FXD,onboarding_complete,ios,content,blog_seo,KR,free,,,
2025-12-30T15:50:00+09:00,p200095,t6TM4LJL5,app_open,android,content,podcast,KR,,,,
2025-12-30T15:58:00+09:00,p200095,tVJU2MNAC,set_reminder,android,content,podcast,KR,,,,
2025-12-30T16:36:00+09:00,p200038,tES7RQMW8,app_open,ios,content,podcast,KR,,,,
2025-12-30T16:43:00+09:00,p200038,t4QF1CKI1,set_reminder,ios,content,podcast,KR,,,,
2025-12-30T17:21:00+09:00,p200056,t4AIW3KZ6,app_open,android,referral,family_pack,KR,,,,
2025-12-30T17:23:00+09:00,p200056,t5QIMN8AW,join_challenge,android,referral,family_pack,KR,,,,
2025-12-30T17:24:00+09:00,p200056,tGNP1JYBM,view_stats,android,referral,family_pack,KR,,,,
2025-12-30T18:20:00+09:00,p200136,tN6RQDRDV,app_open,android,paid_social,meta_newyear,KR,,,,
2025-12-30T18:24:00+09:00,p200136,tSHKE6VGF,log_habit,android,paid_social,meta_newyear,KR,,,,
2025-12-30T19:03:00+09:00,p200123,tV2BAXHDB,app_open,android,content,newsletter,KR,free,,,
2025-12-30T19:06:00+09:00,p200123,tV2BAXHDB,signup,android,content,newsletter,KR,free,,,
2025-12-30T19:09:00+09:00,p200123,tV2BAXHDB,onboarding_complete,android,content,newsletter,KR,free,,,
2025-12-30T19:13:00+09:00,p200123,tV2BAXHDB,start_trial,android,content,newsletter,KR,trial,7,,
2025-12-30T19:14:00+09:00,p200185,tM8M0350I,app_open,android,referral,friend_pass,KR,,,,
2025-12-30T19:15:00+09:00,p200185,tTWO4Q9Q8,join_challenge,android,referral,friend_pass,KR,,,,
2025-12-30T19:41:00+09:00,p200122,tD6WZRYXM,app_open,ios,referral,friend_pass,KR,,,,
2025-12-30T19:46:00+09:00,p200024,t60VVJUNM,app_open,ios,content,blog_seo,KR,free,,,
2025-12-30T19:48:00+09:00,p200122,tPRLERBW3,log_habit,ios,referral,friend_pass,KR,,,,
2025-12-30T19:50:00+09:00,p200024,t60VVJUNM,signup,ios,content,blog_seo,KR,free,,,
2025-12-30T20:01:00+09:00,p200024,t60VVJUNM,onboarding_complete,ios,content,blog_seo,KR,free,,,
2025-12-30T20:07:00+09:00,p200024,t60VVJUNM,start_trial,ios,content,blog_seo,KR,trial,14,,
2025-12-30T20:38:00+09:00,p200170,tJ95K69XI,app_open,android,content,podcast,KR,free,,,
2025-12-30T20:42:00+09:00,p200170,tJ95K69XI,signup,android,content,podcast,KR,free,,,
2025-12-30T22:19:00+09:00,p200274,t6GNN71QU,app_open,ios,content,podcast,KR,,,,
2025-12-30T22:25:00+09:00,p200274,t148VKHLO,join_challenge,ios,content,podcast,KR,,,,
2025-12-30T22:26:00+09:00,p200274,tFT9AJ8P6,log_habit,ios,content,podcast,KR,,,,
2025-12-30T22:59:00+09:00,p200005,tL3LGNTG8,app_open,ios,organic,(none),KR,,,,
2025-12-30T23:00:00+09:00,p200272,tLDA96XDU,app_open,ios,referral,family_pack,KR,,,,
2025-12-30T23:01:00+09:00,p200005,tCS7LWD55,view_stats,ios,organic,(none),KR,,,,
2025-12-30T23:03:00+09:00,p200272,tTCJHE43K,view_stats,ios,referral,family_pack,KR,,,,
2025-12-30T23:40:00+09:00,p200116,tE294092B,subscribe,ios,content,podcast,KR,monthly,7,9900,
2025-12-31T01:10:00+09:00,p200197,tHOFBM1GU,app_open,android,organic,(none),KR,,,,
2025-12-31T01:17:00+09:00,p200197,tM1LA8G5V,view_stats,android,organic,(none),KR,,,,
2025-12-31T01:18:00+09:00,p200197,tM6JJCKOW,set_reminder,android,organic,(none),KR,,,,
2025-12-31T02:07:00+09:00,p200080,tR95X1A1V,app_open,android,referral,family_pack,KR,,,,
2025-12-31T02:09:00+09:00,p200080,tCSBWB81B,log_habit,android,referral,family_pack,KR,,,,
2025-12-31T03:41:00+09:00,p200119,tB19QNUI3,subscribe,ios,content,blog_seo,KR,monthly,7,9900,
2025-12-31T03:53:00+09:00,p200018,tDYFJ4SQL,app_open,android,paid_social,tiktok_habit,KR,,,,
2025-12-31T03:59:00+09:00,p200018,tEXI2LY2H,set_reminder,android,paid_social,tiktok_habit,KR,,,,
2025-12-31T04:07:00+09:00,p200142,tF10JLOTY,app_open,android,content,podcast,KR,,,,
2025-12-31T04:09:00+09:00,p200251,tJXAS3TXW,app_open,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T04:10:00+09:00,p200142,tTKUL1AS4,view_stats,android,content,podcast,KR,,,,
2025-12-31T04:10:00+09:00,p200142,tSBCH1JZL,log_habit,android,content,podcast,KR,,,,
2025-12-31T04:10:00+09:00,p200065,tCDIGUJN0,app_open,android,referral,friend_pass,KR,,,,
2025-12-31T04:13:00+09:00,p200065,t4XWZ0Y12,view_stats,android,referral,friend_pass,KR,,,,
2025-12-31T04:17:00+09:00,p200251,t5AP10HU6,share_progress,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T04:35:00+09:00,p200007,tZA5BG0PK,app_open,ios,organic,(none),KR,,,,
2025-12-31T04:41:00+09:00,p200007,tAM3Z3811,set_reminder,ios,organic,(none),KR,,,,
2025-12-31T05:05:00+09:00,p200240,t3A5UG4D7,app_open,ios,organic,(none),KR,,,,
2025-12-31T05:08:00+09:00,p200240,tJIEE6X3I,set_reminder,ios,organic,(none),KR,,,,
2025-12-31T06:13:00+09:00,p200068,t1X6BEQQX,subscribe,ios,partnership,carrier_bundle,KR,monthly,14,9900,
2025-12-31T06:55:00+09:00,p200134,t1CIMX0PP,app_open,android,paid_social,meta_newyear,KR,,,,
2025-12-31T06:59:00+09:00,p200134,tU0THXMNI,join_challenge,android,paid_social,meta_newyear,KR,,,,
2025-12-31T07:07:00+09:00,p200093,tM2UD8X1B,app_open,ios,referral,friend_pass,KR,,,,
2025-12-31T07:10:00+09:00,p200093,t8LJFRWAB,join_challenge,ios,referral,friend_pass,KR,,,,
2025-12-31T07:14:00+09:00,p200093,tKQGM8U04,view_stats,ios,referral,friend_pass,KR,,,,
2025-12-31T07:43:00+09:00,p200213,t31EJVQ4F,app_open,android,organic,(none),KR,,,,
2025-12-31T07:44:00+09:00,p200213,tSZVG1CDB,join_challenge,android,organic,(none),KR,,,,
2025-12-31T08:26:00+09:00,p200248,tVJ9OFQFH,app_open,android,paid_social,youtube_shorts,KR,,,,
2025-12-31T08:31:00+09:00,p200248,tKPJNSVM1,log_habit,android,paid_social,youtube_shorts,KR,,,,
2025-12-31T08:32:00+09:00,p200248,t3TKALI5U,log_habit,android,paid_social,youtube_shorts,KR,,,,
2025-12-31T08:49:00+09:00,p200090,tSEGWID4P,app_open,android,paid_social,meta_newyear,KR,free,,,
2025-12-31T08:52:00+09:00,p200101,tBY9H9C3V,app_open,ios,paid_social,meta_newyear,KR,,,,
2025-12-31T08:53:00+09:00,p200101,t4O9XHQMP,log_habit,ios,paid_social,meta_newyear,KR,,,,
2025-12-31T08:53:00+09:00,p200090,tSEGWID4P,signup,android,paid_social,meta_newyear,KR,free,,,
2025-12-31T08:58:00+09:00,p200167,tWESSEONF,app_open,ios,organic,(none),KR,free,,,
2025-12-31T09:02:00+09:00,p200167,tWESSEONF,signup,ios,organic,(none),KR,free,,,
2025-12-31T09:06:00+09:00,p200167,tWESSEONF,onboarding_complete,ios,organic,(none),KR,free,,,
2025-12-31T09:11:00+09:00,p200214,tUXPG8A7M,app_open,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T09:12:00+09:00,p200214,tS2MXA4P9,join_challenge,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T09:15:00+09:00,p200167,tWESSEONF,start_trial,ios,organic,(none),KR,trial,7,,
2025-12-31T09:15:00+09:00,p200214,tK3315HAS,log_habit,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T09:20:00+09:00,p200184,t3TY6RXB3,app_open,ios,referral,friend_pass,KR,,,,
2025-12-31T09:25:00+09:00,p200184,tLLUNSK5I,share_progress,ios,referral,friend_pass,KR,,,,
2025-12-31T09:26:00+09:00,p200184,t1SNTBK84,share_progress,ios,referral,friend_pass,KR,,,,
2025-12-31T10:06:00+09:00,p200202,tZ6Z1DWO1,app_open,android,content,podcast,KR,,,,
2025-12-31T10:07:00+09:00,p200202,tVQYIC7PN,join_challenge,android,content,podcast,KR,,,,
2025-12-31T10:11:00+09:00,p200202,tFJX0QEXD,join_challenge,android,content,podcast,KR,,,,
2025-12-31T11:09:00+09:00,p200248,t9FBZ2GAQ,subscribe,android,paid_social,youtube_shorts,KR,monthly,14,9900,
2025-12-31T11:26:00+09:00,p200068,tN0RXP76U,app_open,ios,partnership,carrier_bundle,KR,,,,
2025-12-31T11:27:00+09:00,p200068,tORHD2BIL,join_challenge,ios,partnership,carrier_bundle,KR,,,,
2025-12-31T11:32:00+09:00,p200163,t8S3RRMZZ,cancel,ios,paid_social,tiktok_habit,KR,monthly,,,privacy_concern
2025-12-31T12:28:00+09:00,p200108,t1VHRKHYS,app_open,ios,organic,(none),KR,,,,
2025-12-31T12:34:00+09:00,p200108,tABP5ZRSI,log_habit,ios,organic,(none),KR,,,,
2025-12-31T12:36:00+09:00,p200108,tX6JNGFWC,view_stats,ios,organic,(none),KR,,,,
2025-12-31T12:41:00+09:00,p200031,tLNAIRMWF,app_open,android,organic,(none),KR,,,,
2025-12-31T12:45:00+09:00,p200031,tKB5S0HK3,log_habit,android,organic,(none),KR,,,,
2025-12-31T14:28:00+09:00,p200250,tWDHV60BM,app_open,ios,organic,(none),KR,,,,
2025-12-31T14:31:00+09:00,p200250,tBBFFXDM5,set_reminder,ios,organic,(none),KR,,,,
2025-12-31T14:32:00+09:00,p200250,tVEQ85TT5,log_habit,ios,organic,(none),KR,,,,
2025-12-31T14:53:00+09:00,p200013,tRR22O1VB,app_open,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T14:54:00+09:00,p200121,tAV1QLJPR,app_open,ios,organic,(none),KR,,,,
2025-12-31T14:55:00+09:00,p200013,tS399MQUH,share_progress,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T14:57:00+09:00,p200121,tOO3FGH8S,set_reminder,ios,organic,(none),KR,,,,
2025-12-31T14:59:00+09:00,p200013,tUBSHQVHC,set_reminder,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T15:02:00+09:00,p200121,tM6E4MHKV,share_progress,ios,organic,(none),KR,,,,
2025-12-31T15:34:00+09:00,p200280,t2X1D6OG3,app_open,android,referral,family_pack,KR,,,,
2025-12-31T15:36:00+09:00,p200280,tWWQPZU1N,log_habit,android,referral,family_pack,KR,,,,
2025-12-31T15:40:00+09:00,p200280,tTY267DVD,log_habit,android,referral,family_pack,KR,,,,
2025-12-31T15:49:00+09:00,p200253,t3PJOPL4F,app_open,android,paid_social,tiktok_habit,KR,free,,,
2025-12-31T16:22:00+09:00,p200106,tUD684NY9,app_open,android,partnership,carrier_bundle,KR,,,,
2025-12-31T16:29:00+09:00,p200106,tNILNZBXJ,share_progress,android,partnership,carrier_bundle,KR,,,,
2025-12-31T17:00:00+09:00,p200174,tBV9NV1B9,app_open,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T17:06:00+09:00,p200174,tB23W5QBX,share_progress,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T17:06:00+09:00,p200174,tKL4LOI47,log_habit,ios,paid_social,youtube_shorts,KR,,,,
2025-12-31T17:10:00+09:00,p200205,t5BMHA1P6,app_open,ios,partnership,carrier_bundle,KR,free,,,
2025-12-31T17:16:00+09:00,p200205,t5BMHA1P6,signup,ios,partnership,carrier_bundle,KR,free,,,
2025-12-31T17:21:00+09:00,p200182,tPLVWQGID,app_open,android,partnership,carrier_bundle,KR,free,,,
2025-12-31T17:22:00+09:00,p200182,tPLVWQGID,signup,android,partnership,carrier_bundle,KR,free,,,
2025-12-31T17:26:00+09:00,p200182,tPLVWQGID,onboarding_complete,android,partnership,carrier_bundle,KR,free,,,
2025-12-31T17:27:00+09:00,p200205,t5BMHA1P6,onboarding_complete,ios,partnership,carrier_bundle,KR,free,,,
2025-12-31T17:33:00+09:00,p200205,t5BMHA1P6,start_trial,ios,partnership,carrier_bundle,KR,trial,14,,
2025-12-31T17:36:00+09:00,p200182,tPLVWQGID,start_trial,android,partnership,carrier_bundle,KR,trial,14,,
2025-12-31T18:14:00+09:00,p200110,tTNYR9PVS,app_open,android,paid_social,tiktok_habit,KR,free,,,
2025-12-31T20:05:00+09:00,p200025,tZEDHF57Z,app_open,android,partnership,gym_promo,KR,,,,
2025-12-31T20:10:00+09:00,p200025,tHGCDKTCU,share_progress,android,partnership,gym_promo,KR,,,,
2025-12-31T21:27:00+09:00,p200059,tNXKHRRRX,app_open,ios,content,newsletter,KR,,,,
2025-12-31T21:29:00+09:00,p200059,t1QK2QXFA,view_stats,ios,content,newsletter,KR,,,,
2025-12-31T21:59:00+09:00,p200019,tKQ72K1EO,app_open,ios,referral,family_pack,KR,free,,,
2025-12-31T22:02:00+09:00,p200019,tKQ72K1EO,signup,ios,referral,family_pack,KR,free,,,
2025-12-31T22:12:00+09:00,p200084,tZSQS1KRD,app_open,ios,referral,friend_pass,KR,free,,,
2025-12-31T22:13:00+09:00,p200084,tZSQS1KRD,signup,ios,referral,friend_pass,KR,free,,,
2025-12-31T22:15:00+09:00,p200008,tF7SETIXW,app_open,android,organic,(none),KR,free,,,
2025-12-31T22:28:00+09:00,p200084,tZSQS1KRD,onboarding_complete,ios,referral,friend_pass,KR,free,,,
2025-12-31T22:34:00+09:00,p200084,tZSQS1KRD,start_trial,ios,referral,friend_pass,KR,trial,14,,
2025-12-31T22:41:00+09:00,p200263,tZNNUEILI,app_open,ios,content,blog_seo,KR,free,,,
2025-12-31T22:42:00+09:00,p200263,tZNNUEILI,signup,ios,content,blog_seo,KR,free,,,
2025-12-31T23:57:00+09:00,p200152,tI4QCJYEX,app_open,android,content,blog_seo,KR,,,,
2025-12-31T23:58:00+09:00,p200152,tUPV52CY9,view_stats,android,content,blog_seo,KR,,,,
2026-01-01T00:53:00+09:00,p200190,tJ93FBOA0,subscribe,ios,content,blog_seo,KR,monthly,7,9900,
2026-01-01T02:08:00+09:00,p200153,t4GYKDHIX,app_open,android,referral,family_pack,KR,,,,
2026-01-01T02:10:00+09:00,p200153,tQY5J7EZX,join_challenge,android,referral,family_pack,KR,,,,
2026-01-01T02:12:00+09:00,p200153,tUGQNA0QZ,view_stats,android,referral,family_pack,KR,,,,
2026-01-01T02:20:00+09:00,p200099,tA88PKUQK,app_open,ios,content,podcast,KR,,,,
2026-01-01T02:22:00+09:00,p200099,t32GBZXG1,log_habit,ios,content,podcast,KR,,,,
2026-01-01T02:24:00+09:00,p200099,tPFJ49V83,view_stats,ios,content,podcast,KR,,,,
2026-01-01T02:31:00+09:00,p200096,t2STH9IP5,app_open,ios,content,podcast,KR,,,,
2026-01-01T02:32:00+09:00,p200096,tU8G1SWW7,view_stats,ios,content,podcast,KR,,,,
2026-01-01T02:51:00+09:00,p200217,tTC8SNGRW,app_open,ios,referral,friend_pass,KR,,,,
2026-01-01T02:58:00+09:00,p200217,tI97AGFXV,share_progress,ios,referral,friend_pass,KR,,,,
2026-01-01T03:39:00+09:00,p200038,t0OVKFMV9,app_open,ios,content,podcast,KR,,,,
2026-01-01T03:44:00+09:00,p200038,t01NB5FGL,join_challenge,ios,content,podcast,KR,,,,
2026-01-01T03:47:00+09:00,p200121,t2B5QRN3M,app_open,ios,organic,(none),KR,,,,
2026-01-01T03:50:00+09:00,p200121,t9VDKBEVW,log_habit,ios,organic,(none),KR,,,,
2026-01-01T03:55:00+09:00,p200121,tEJ6F8TX1,join_challenge,ios,organic,(none),KR,,,,
2026-01-01T04:21:00+09:00,p200041,tZLZS4H79,app_open,android,organic,(none),KR,,,,
2026-01-01T04:22:00+09:00,p200041,tXL4PO7YT,join_challenge,android,organic,(none),KR,,,,
2026-01-01T04:32:00+09:00,p200142,t1LXZJIS4,app_open,android,content,podcast,KR,,,,
2026-01-01T04:39:00+09:00,p200142,tG52EUA19,set_reminder,android,content,podcast,KR,,,,
2026-01-01T05:33:00+09:00,p200282,tIYLK510O,app_open,android,content,newsletter,KR,,,,
2026-01-01T05:35:00+09:00,p200282,tIXOI9H5R,set_reminder,android,content,newsletter,KR,,,,
2026-01-01T05:39:00+09:00,p200229,t6PJ75KGS,app_open,ios,content,newsletter,KR,,,,
2026-01-01T05:43:00+09:00,p200229,tC7DLER7M,set_reminder,ios,content,newsletter,KR,,,,
2026-01-01T05:45:00+09:00,p200229,tHLU0WJC4,join_challenge,ios,content,newsletter,KR,,,,
2026-01-01T05:56:00+09:00,p200267,t0V2WVLWC,app_open,ios,partnership,carrier_bundle,KR,,,,
2026-01-01T06:04:00+09:00,p200267,t0JRSCMNC,log_habit,ios,partnership,carrier_bundle,KR,,,,
2026-01-01T06:15:00+09:00,p200039,tMJN79P7L,app_open,android,organic,(none),KR,,,,
2026-01-01T06:23:00+09:00,p200039,tV902Z0S8,set_reminder,android,organic,(none),KR,,,,
2026-01-01T06:23:00+09:00,p200039,t3UT1IQS3,join_challenge,android,organic,(none),KR,,,,
2026-01-01T06:48:00+09:00,p200270,tH9MHWSUP,app_open,ios,organic,(none),KR,,,,
2026-01-01T06:50:00+09:00,p200270,tY23ABOKQ,view_stats,ios,organic,(none),KR,,,,
2026-01-01T06:52:00+09:00,p200218,tK2FC9E3I,app_open,android,content,blog_seo,KR,,,,
2026-01-01T06:55:00+09:00,p200218,t8WKG706K,log_habit,android,content,blog_seo,KR,,,,
2026-01-01T07:37:00+09:00,p200216,tCWIQEAI3,app_open,ios,organic,(none),KR,,,,
2026-01-01T07:42:00+09:00,p200216,tT3LL084N,view_stats,ios,organic,(none),KR,,,,
2026-01-01T07:45:00+09:00,p200216,t6XCTBH9Q,log_habit,ios,organic,(none),KR,,,,
2026-01-01T08:43:00+09:00,p200180,t68H90PYL,app_open,android,content,podcast,KR,,,,
2026-01-01T08:45:00+09:00,p200180,t5PZKPNB2,share_progress,android,content,podcast,KR,,,,
2026-01-01T08:48:00+09:00,p200180,tZH4UAAXK,set_reminder,android,content,podcast,KR,,,,
2026-01-01T08:49:00+09:00,p200093,t5AN8FW1V,app_open,ios,referral,friend_pass,KR,,,,
2026-01-01T08:51:00+09:00,p200093,tJITB3I2H,log_habit,ios,referral,friend_pass,KR,,,,
2026-01-01T09:05:00+09:00,p200187,tDE6AXR3U,app_open,android,paid_social,youtube_shorts,KR,free,,,
2026-01-01T09:07:00+09:00,p200233,tJ1TITMLS,app_open,android,organic,(none),KR,,,,
2026-01-01T09:10:00+09:00,p200187,tDE6AXR3U,signup,android,paid_social,youtube_shorts,KR,free,,,
2026-01-01T09:13:00+09:00,p200233,t47UHOW9G,set_reminder,android,organic,(none),KR,,,,
2026-01-01T09:19:00+09:00,p200187,tDE6AXR3U,onboarding_complete,android,paid_social,youtube_shorts,KR,free,,,
2026-01-01T11:26:00+09:00,p200101,t0K1SKWAA,app_open,ios,paid_social,meta_newyear,KR,,,,
2026-01-01T11:29:00+09:00,p200101,tFEZX82RH,log_habit,ios,paid_social,meta_newyear,KR,,,,
2026-01-01T11:29:00+09:00,p200101,tO03DM4HR,join_challenge,ios,paid_social,meta_newyear,KR,,,,
2026-01-01T11:32:00+09:00,p200068,tC7TSD68D,app_open,ios,partnership,carrier_bundle,KR,,,,
2026-01-01T11:34:00+09:00,p200068,t4QCPFEFE,share_progress,ios,partnership,carrier_bundle,KR,,,,
2026-01-01T11:37:00+09:00,p200068,tXOHBN77D,log_habit,ios,partnership,carrier_bundle,KR,,,,
2026-01-01T11:39:00+09:00,p200148,tV4J90N0P,app_open,ios,content,podcast,KR,,,,
2026-01-01T11:41:00+09:00,p200148,tVB2XKSPZ,share_progress,ios,content,podcast,KR,,,,
2026-01-01T11:43:00+09:00,p200148,t1O2YM2KD,join_challenge,ios,content,podcast,KR,,,,
2026-01-01T11:49:00+09:00,p200022,tMOV4FP5V,app_open,android,referral,friend_pass,KR,,,,
2026-01-01T11:52:00+09:00,p200022,tMWDTOYLC,share_progress,android,referral,friend_pass,KR,,,,
2026-01-01T11:54:00+09:00,p200022,t7NDTINQV,set_reminder,android,referral,friend_pass,KR,,,,
2026-01-01T12:12:00+09:00,p200144,t2JHIJ16C,app_open,ios,partnership,carrier_bundle,KR,free,,,
2026-01-01T12:15:00+09:00,p200144,t2JHIJ16C,signup,ios,partnership,carrier_bundle,KR,free,,,
2026-01-01T12:24:00+09:00,p200144,t2JHIJ16C,onboarding_complete,ios,partnership,carrier_bundle,KR,free,,,
2026-01-01T12:29:00+09:00,p200144,t2JHIJ16C,start_trial,ios,partnership,carrier_bundle,KR,trial,7,,
2026-01-01T13:01:00+09:00,p200190,tGDVPWYNN,app_open,ios,content,blog_seo,KR,,,,
2026-01-01T13:02:00+09:00,p200190,tC6SY9K0W,set_reminder,ios,content,blog_seo,KR,,,,
2026-01-01T13:34:00+09:00,p200219,tZFD89TD0,app_open,android,content,newsletter,KR,free,,,
2026-01-01T13:37:00+09:00,p200219,tZFD89TD0,signup,android,content,newsletter,KR,free,,,
2026-01-01T13:47:00+09:00,p200219,tZFD89TD0,onboarding_complete,android,content,newsletter,KR,free,,,
2026-01-01T14:44:00+09:00,p200080,tGPFB4VUD,app_open,android,referral,family_pack,KR,,,,
2026-01-01T14:45:00+09:00,p200258,tLT08VZYB,app_open,ios,content,newsletter,KR,,,,
2026-01-01T14:45:00+09:00,p200080,tIAG8AX7R,share_progress,android,referral,family_pack,KR,,,,
2026-01-01T14:50:00+09:00,p200258,t57UVOEK2,share_progress,ios,content,newsletter,KR,,,,
2026-01-01T14:51:00+09:00,p200258,t1CBPSNY0,log_habit,ios,content,newsletter,KR,,,,
2026-01-01T15:15:00+09:00,p200007,tWBGTFUD8,app_open,ios,organic,(none),KR,,,,
2026-01-01T15:18:00+09:00,p200007,tSNS1451Z,set_reminder,ios,organic,(none),KR,,,,
2026-01-01T15:52:00+09:00,p200184,tZVFWDADK,app_open,ios,referral,friend_pass,KR,,,,
2026-01-01T15:54:00+09:00,p200184,tG8M8U2S4,view_stats,ios,referral,friend_pass,KR,,,,
2026-01-01T15:55:00+09:00,p200184,tBI7T2NQT,join_challenge,ios,referral,friend_pass,KR,,,,
2026-01-01T16:15:00+09:00,p200134,tA18VRW8A,app_open,android,paid_social,meta_newyear,KR,,,,
2026-01-01T16:18:00+09:00,p200134,t67D5APG3,join_challenge,android,paid_social,meta_newyear,KR,,,,
2026-01-01T17:16:00+09:00,p200158,tHWQDA2JA,app_open,ios,partnership,gym_promo,KR,,,,
2026-01-01T17:19:00+09:00,p200158,tB9VRDTYG,join_challenge,ios,partnership,gym_promo,KR,,,,
2026-01-01T17:20:00+09:00,p200172,t9FZTHFTM,app_open,ios,organic,(none),KR,free,,,
2026-01-01T17:21:00+09:00,p200158,tEOTLB1YZ,view_stats,ios,partnership,gym_promo,KR,,,,
2026-01-01T17:26:00+09:00,p200172,t9FZTHFTM,signup,ios,organic,(none),KR,free,,,
2026-01-01T17:28:00+09:00,p200116,tQ8BKG5QN,app_open,ios,content,podcast,KR,,,,
2026-01-01T17:29:00+09:00,p200116,tDQTMOVUQ,share_progress,ios,content,podcast,KR,,,,
2026-01-01T17:33:00+09:00,p200116,tDEFLIWLL,set_reminder,ios,content,podcast,KR,,,,
2026-01-01T17:36:00+09:00,p200172,t9FZTHFTM,onboarding_complete,ios,organic,(none),KR,free,,,
2026-01-01T17:37:00+09:00,p200172,t9FZTHFTM,start_trial,ios,organic,(none),KR,trial,7,,
2026-01-01T17:39:00+09:00,p200186,t2QKW5GWE,app_open,android,paid_social,tiktok_habit,KR,free,,,
2026-01-01T17:42:00+09:00,p200186,t2QKW5GWE,signup,android,paid_social,tiktok_habit,KR,free,,,
2026-01-01T18:41:00+09:00,p200024,tYV60ROOQ,app_open,ios,content,blog_seo,KR,,,,
